date,datetime,period,pressure_innovation,realized_pressure_scale,realized_pressure_measure,measure,model,lambda_t,s_t,k_t,z_t,u_t,loglik_t,squared_error,absolute_error
2023-06-08,2023-06-08,train,2.8746369094698854,1.3061446335583744,134.51776217932857,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0342632281755593,-1.241396980666492,3.0001,1.1545501120877164,1.2628744771893456,-2.0558856756302237,0.07391949859293466,0.27188140538281513
2023-06-09,2023-06-09,train,1.9004313736838858,0.9451682882684063,70.43935604909386,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.1215881828991567,-1.5,3.0001,0.7038492319642724,0.8427052840600295,-1.7480861650027453,0.0311239792215251,0.17641989463075047
2023-06-12,2023-06-12,train,0.46738084232696914,0.9016629989917134,64.10406783710707,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0562447842149918,-1.5,3.0001,0.1838091827241387,0.8536496581725943,-1.9319485156204004,0.023895528322815763,0.15458178522327837
2023-06-13,2023-06-13,train,3.0882475956568585,0.9582659488989383,72.40510794451883,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0326878698249142,-1.2398066616751178,3.0001,1.2422354273337313,0.9279337705994419,-2.193918551370698,0.0055386223143122065,0.07442192092597588
2023-06-14,2023-06-14,train,3.1637778611574063,0.9053560058084787,64.63025460481141,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0039874642699733,-1.5,3.0001,1.3089967459653336,0.9017602689559354,-2.2739168949061814,0.009728164598241528,0.09863145846149457
2023-06-15,2023-06-15,train,2.559952173003842,0.9694865645771155,74.11066031162089,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9693805806738586,-1.5,3.0001,1.0969792448642144,1.0001093315725216,-1.8853202164113143,1.1232587749565795e-08,0.00010598390325688989
2023-06-16,2023-06-16,train,0.4468990990819206,0.8855285484692813,61.830424312718506,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9787573203265845,-1.5,3.0001,0.18966855276343267,0.904747816520856,-1.8494002143818151,0.008691603902021082,0.09322877185730316
2023-06-19,2023-06-19,train,3.1992106480854097,0.8882075907330391,62.205108765401064,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9869609561969099,-1.2443289364112127,3.0001,1.3464918796184993,0.8999419735463493,-2.3479155090259285,0.009752227190440832,0.09875336546387081
2023-06-20,2023-06-20,train,2.9535758050578877,0.9839575905898112,76.33959538128553,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9541952337617574,-1.5,3.0001,1.2857950612993352,1.0311910558499864,-2.1762826474089003,0.0008857978839604029,0.029762356828053838
2023-06-21,2023-06-21,train,2.9996936372703233,1.029012939403162,83.49082735669201,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9729567748225647,-1.5,3.0001,1.2806906237035565,1.0576142394309553,-2.185750821194677,0.0031422935874870065,0.056056164580597256
2023-06-26,2023-06-26,train,2.6736492066589226,1.0216110661682964,82.2940185585214,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9982167006337666,-1.5,3.0001,1.112603619559713,1.0234361592224182,-1.9353620112323409,0.0005472963387632001,0.023394365534529893
2023-06-27,2023-06-27,train,0.6700626397264945,0.8778095670041799,60.757194603785805,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.011497090023311,-1.5,3.0001,0.27517668895544245,0.867832024098013,-1.798595864346212,0.01787235381099068,0.133687523019131
2023-06-28,2023-06-28,train,2.9769021247512097,1.010382604539111,80.4949831835337,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9957515956151669,-1.3103243047594249,3.0001,1.2418650920508654,1.0146934325672914,-2.1497016583760917,0.0002140664221325348,0.0146310089239442
2023-06-29,2023-06-29,train,0.696840612957332,0.8585271274619815,58.11726093570697,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0040930573482825,-1.5,3.0001,0.2882838838465507,0.8550274510703946,-1.779930075982266,0.021189439943663502,0.14556592988630102
2023-06-30,2023-06-30,train,0.40921367158919686,0.8239796447831305,53.534044973971035,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9836662801867929,-1.3204404667221659,3.0001,0.17280775379822338,0.8376617775559625,-1.8369706697079706,0.025499821526542225,0.15968663540366246
2023-07-03,2023-07-03,train,0.9275740923409426,0.8148275171585438,52.35142008724788,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.965730809624976,-1.12501295472114,3.0001,0.3989820869544437,0.8437418678554609,-1.6481689378628248,0.02277180367720957,0.1509032924664322
2023-07-04,2023-07-04,train,1.9189706840847407,0.9167717930593963,66.27039790178246,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9416036869428395,-1.1838778688220737,3.0001,0.8465664717454744,0.9736280834200359,-1.6593686227160447,0.0006166229538385839,0.0248318938834432
2023-07-05,2023-07-05,train,2.9166050837572017,0.9489168972043783,70.99919967304443,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9517795317457538,-1.5,3.0001,1.272923024399428,0.9969923344158024,-2.1487171753854333,8.194676517475976e-06,0.002862634541375475
2023-07-06,2023-07-06,train,0.6565740742078242,0.9769505822476704,75.25619998906994,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9595951676131503,-1.5,3.0001,0.28422125463616676,1.0180861838619812,-1.7380666463325172,0.0003012104171361131,0.01735541463452006
2023-07-07,2023-07-07,train,1.5912689420767088,0.8708071359153046,59.79172065650641,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0060824264722596,-1.3173049205257263,3.0001,0.6570083631740431,0.8655425370749332,-1.6430747475848215,0.018299404235268622,0.13527529055695509
2023-07-10,2023-07-10,train,0.784289281445744,0.8372508536208462,55.27239597514869,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9730196530019442,-1.4968637492432233,3.0001,0.33482319942473165,0.8604665394350193,-1.7112628027237933,0.018433166885384832,0.13576879938109798
2023-07-11,2023-07-11,train,0.5884403241280206,0.7888775086386146,49.07002073517498,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9573046613531593,-1.3545028910512924,3.0001,0.2553366328056932,0.8240610753148624,-1.7406248500578152,0.028367705771528553,0.16842715271454467
2023-07-12,2023-07-12,train,3.076059665135824,0.9853174854560152,76.55075399959787,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9337548800311021,-1.2088745517980763,3.0001,1.3684304990001772,1.0552207078405798,-2.341906455654865,0.0026587022782052767,0.05156260542491309
2023-07-13,2023-07-13,train,1.1327623032147824,0.8291780673927167,54.21165989940232,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9619184237267799,-1.5,3.0001,0.48917180763046963,0.8620045597839944,-1.6149502752464644,0.01762000219969408,0.13274035633406323
2023-07-14,2023-07-14,train,3.047608811432201,0.8818347814493875,61.31567896261588,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9414955322230907,-1.475486209937256,3.0001,1.3446270123884414,0.9366319342665066,-2.286230503590939,0.00355940518288192,0.05966075077370314
2023-07-17,2023-07-17,train,2.5986708908258023,0.8739388422715169,60.22255501721818,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9293223766878663,-1.5,3.0001,1.161571002474268,0.9404043894716728,-1.9340329157774376,0.0030673358844469658,0.05538353441634947
2023-07-18,2023-07-18,train,1.4303927661870375,0.8047121296786166,51.05969170940278,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.922682813119154,-1.5,3.0001,0.6439672016770853,0.8721438377704963,-1.5468187047432846,0.013917082151427486,0.1179706834405374
2023-07-19,2023-07-19,train,3.0760910412306837,0.9255035162437003,67.53878432216706,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.90629931012423,-1.5,3.0001,1.4099003227872615,1.0211896951756896,-2.4012612266157283,0.0003688015326790993,0.01920420611947027
2023-07-20,2023-07-20,train,1.4691519847556147,1.0668208761875073,89.73876827935678,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9265724420891376,-1.5,3.0001,0.6586401803121484,1.1513626217742374,-1.5516542030951892,0.01966962326704476,0.14024843409836973
2023-07-21,2023-07-21,train,2.781753542949092,0.9373585962676173,69.28011917641606,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0020179007693888,-1.5,3.0001,1.1531984346436388,0.9354709088010069,-1.9967772574374547,0.004180825658652807,0.06465930450177149
2023-07-24,2023-07-24,train,1.3138183465793274,0.8338888226673657,54.82938799349416,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9825716076456625,-1.5,3.0001,0.5554333927756621,0.8486799498160188,-1.6175134740756891,0.022106570548902436,0.1486827849782968
2023-07-25,2023-07-25,train,3.015359762002368,0.9817225289781338,75.99317818875045,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9508225968973607,-1.5,3.0001,1.317347996258056,1.0324981044640746,-2.236872989547734,0.0009548058025963924,0.03089993208077313
2023-07-26,2023-07-26,train,3.267139862734067,0.9106613825610395,65.3899392099824,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9700667242417799,-1.5,3.0001,1.399029891313969,0.9387615921707111,-2.4423348925132267,0.003528994620205514,0.05940534168074041
2023-07-27,2023-07-27,train,1.2131530747293604,0.940707665575925,69.77606260402145,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.95373069179416,-1.5,3.0001,0.5283852905121473,0.9863451744498899,-1.5940316454639583,0.0001695992118808371,0.013023026218235034
2023-07-28,2023-07-28,train,0.5164107659866582,0.9663982497663628,73.63925098530288,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9781238730045225,-1.5,3.0001,0.21931195352783245,0.9880121285638986,-1.8178072873783768,0.00013749024032327152,0.011725623238159733
2023-07-31,2023-07-31,train,0.6154377450179537,0.9837391313652826,76.30570116138107,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0156231646041958,-1.2672077785853337,3.0001,0.25171691753625947,0.9686064336162135,-1.7916429670543592,0.0010165915755801218,0.0318840332389132
2023-08-01,2023-08-01,train,3.1598085274600334,0.9790864880900935,75.58562477915066,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0397857332615106,-1.1544004218539656,3.0001,1.262344194426107,0.9416233140831612,-2.2461101712104843,0.003684398364379804,0.060699245171417116
2023-08-02,2023-08-02,train,3.0642326045388253,0.9598790700194867,72.64908304683468,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0148110237616559,-1.5,3.0001,1.254288462776552,0.9458697703750302,-2.177736539610614,0.003017519541931816,0.05493195374216919
2023-08-03,2023-08-03,train,3.0747431831115035,1.0397504185448747,85.24232775959405,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9955542936205163,-1.5,3.0001,1.2829353507389563,1.0443934853252765,-2.2130972672865505,0.001953297458329496,0.044196124924358426
2023-08-04,2023-08-04,train,0.9037565094599679,1.0083681961559918,80.17433607715984,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0135552667018684,-1.5,3.0001,0.3703947976426878,0.9948823012259062,-1.7276743542508162,2.6905700847899806e-05,0.0051870705458765265
2023-08-07,2023-08-07,train,0.8032306624239962,0.875504293712234,60.43849672135329,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0412729237768685,-1.3838138513228553,3.0001,0.32043251445778187,0.8408019393576812,-1.7781823247930095,0.027479238713505643,0.1657686300646345
2023-08-08,2023-08-08,train,3.115242180441421,1.2226931162445247,117.87780147585785,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0071632621830142,-1.2764683627233846,3.0001,1.284851137183074,1.213996937889049,-2.2424469716007196,0.04645311799177601,0.21552985406151048
2023-08-09,2023-08-09,train,0.8357666227684101,0.81561570911364,52.45274932405262,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0791020712059742,-1.5,3.0001,0.32172393471313393,0.7558281379277966,-1.8249365615969246,0.06942506300865266,0.2634863620923342
2023-08-10,2023-08-10,train,3.13081107634292,0.9335576862263925,68.7194082248557,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.000323602515994,-1.3462495718296321,3.0001,1.3001013823682142,0.9332556823395216,-2.2597420119847365,0.004457687577990088,0.0667659162896016
2023-08-11,2023-08-11,train,1.6034119805752534,0.9964215795016849,78.28586272941027,RMAD_pressure,RGARCH-CARR-SK-RMAD,0.9781500940114244,-1.5,3.0001,0.680926910151179,1.0186796337311879,-1.6078383197838573,0.00033384718202079906,0.018271485490260475
2023-08-14,2023-08-14,train,2.4945164483174405,1.0034045842110537,79.38697518135513,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.0047171557133674,-1.5,3.0001,1.0313437200208226,0.9986935910322127,-1.842534799670521,1.7228439486859783e-06,0.0013125715023136753
2023-08-15,2023-08-15,train,1.8225871550935206,1.0629538782339567,89.08937960507393,RMAD_pressure,RGARCH-CARR-SK-RMAD,1.010212528352563,-1.5,3.0001,0.7494392414864676,1.0522081724401136,-1.6543600755011036,0.002781649987311596,0.052741349881393784
