MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,horizon,quantile,shock_variable
0.0012568018798958143,1.4321779341099671e-08,-0.0002163422342179519,-0.00021369174379017725,-0.0010615248684605755,14,0.5,IndexRet
0.001096449825685436,1.3697797938682256e-08,-0.00018861013615423944,-0.0002366683355111976,-0.001092881530653414,15,0.5,IndexRet
0.0009572572338775766,1.3169108956212846e-08,-0.0001645426865806432,-0.00025586318785197903,-0.0011177800032350083,16,0.5,IndexRet
0.0008364216841330804,1.2722888949473871e-08,-0.0001436543814091612,-0.000271788522164855,-0.0011371072699805918,17,0.5,IndexRet
0.000731512069453738,1.2348016930620254e-08,-0.00012552404828967967,-0.0002848885092967407,-0.001151632352352272,18,0.5,IndexRet
0.000640419395749256,1.2034848725423414e-08,-0.00010978632232049729,-0.0002955482896930123,-0.0011620219462571968,19,0.5,IndexRet
0.0005613141006891899,1.1775021230395034e-08,-9.612425126834939e-05,-0.0003041017982372274,-0.001168853986768137,20,0.5,IndexRet
0.0,0.0,0.0,1.0,0.0,0,0.5,IndexRV
-0.010391579432592835,-6.041490512309622e-07,-0.058591048723114915,0.9731336412013167,-0.011694167572661951,1,0.5,IndexRV
-0.01956020994019581,-1.1899634446739348e-06,-0.060511315285657404,0.9471175725532509,-0.02260234830437951,2,0.5,IndexRV
-0.027277152546439233,-1.7563423045855458e-06,-0.058127607360568344,0.9219513108389444,-0.032752404790676884,3,0.5,IndexRV
-0.03370929120580339,-2.3043191729130606e-06,-0.05562925071920084,0.8975883899247694,-0.04221278914418681,4,0.5,IndexRV
-0.03903070881639864,-2.834980149779734e-06,-0.05332550444645964,0.8739834516854748,-0.05104719325693517,5,0.5,IndexRV
-0.04339464608250733,-3.349311209113723e-06,-0.05121652007103942,0.8510954355558182,-0.05931193801317711,6,0.5,IndexRV
-0.0469340824779569,-3.848199061637592e-06,-0.04928076129997413,0.8288873082366135,-0.06705667028450073,7,0.5,IndexRV
-0.049764248270229,-4.332442667233543e-06,-0.047497750094806696,0.8073255836460342,-0.07432520681376237,8,0.5,IndexRV
-0.051984965517865134,-4.802764104343783e-06,-0.0458495297617376,0.7863798860048463,-0.08115628600170731,9,0.5,IndexRV
-0.05368269185176782,-5.259818084581965e-06,-0.0443204611911794,0.7660225685040752,-0.08758422209021326,10,0.5,IndexRV
-0.05493229442325996,-5.704200227484979e-06,-0.0428969273116979,0.7462283816697283,-0.09363947323732172,11,0.5,IndexRV
-0.05579858880717512,-6.136454254166369e-06,-0.041567067104699255,0.72697418497349,-0.09934913476820767,12,0.5,IndexRV
-0.056337673928212734,-6.557078242365048e-06,-0.04032054406655581,0.7082386959842871,-0.10473736749705104,13,0.5,IndexRV
-0.056598090033792396,-6.966530066893579e-06,-0.03914834526403995,0.6900022721024721,-0.10982576971241041,14,0.5,IndexRV
-0.05662182316167916,-7.365232133097534e-06,-0.038042606987080535,0.6722467205743106,-0.11463370028106001,15,0.5,IndexRV
-0.056445176444074444,-7.753575496688356e-06,-0.036996463479721936,0.654955133054139,-0.11917855933771562,16,0.5,IndexRV
-0.056099525894497834,-8.131923450948554e-06,-0.03600391569221001,0.6381117414758116,-0.12347603217133804,17,0.5,IndexRV
-0.05561197598553126,-8.500614651582371e-06,-0.035059717401854096,0.6217017924238312,-0.12754030117547663,18,0.5,IndexRV
-0.05500592829707066,-8.859965840180502e-06,-0.03415927640172301,0.6057114375665248,-0.13138423008536698,19,0.5,IndexRV
-0.054301574755081614,-9.210274219195421e-06,-0.033298568761105554,0.5901276380363153,-0.13501952416517363,20,0.5,IndexRV
0.0,0.0,0.0,0.0,1.0,0,0.5,MarketRelAmt
-0.0010639598861050814,8.799967365913375e-08,0.01769199576199329,0.0029959541543011226,0.9887895909802165,1,0.5,MarketRelAmt
-0.0018861131616729459,1.7443457243605685e-07,0.018863002098485012,0.005913260677222859,0.9777194598067602,2,0.5,MarketRelAmt
-0.0026125088360340644,2.586039391796536e-07,0.018697276788735277,0.00873654398899892,0.9667698898362581,3,0.5,MarketRelAmt
-0.0032640020794077376,3.4047415713983e-07,0.018420449689580027,0.011465704404598168,0.9559363207311858,4,0.5,MarketRelAmt
-0.0038501814362147183,4.200692072198667e-07,0.018132522271922538,0.014102018704201195,0.9452157645747573,5,0.5,MarketRelAmt
-0.00437870894032517,4.97420850839815e-07,0.017842568795519865,0.016646992808294084,0.93460566233968,6,0.5,MarketRelAmt
-0.004856207314662318,5.725640342980156e-07,0.01755218335806105,0.019102246318407214,0.9241037498563195,7,0.5,MarketRelAmt
